"features" "activities" "subjects" "mean"
"TimeOfBodyGyroJerk-mean-Y" "LAYING" 20 -0.615823974070513
"TimeOfBodyGyroJerk-mean-Y" "LAYING" 24 -0.759020021708661
"TimeOfBodyGyroJerk-mean-Z" "WALKING" 2 -0.614771054893146
"TimeOfBodyGyroJerk-mean-Z" "WALKING" 4 -0.708221087886598
"TimeOfBodyGyroJerk-mean-Z" "WALKING_UPSTAIRS" 4 -0.574385249590244
"TimeOfBodyGyroJerk-mean-Z" "WALKING_UPSTAIRS" 9 -0.550201866572569
"TimeOfBodyGyroJerk-mean-Z" "WALKING_UPSTAIRS" 10 -0.948394682666667
"TimeOfBodyGyroJerk-mean-Z" "WALKING_DOWNSTAIRS" 10 -0.412441627912821
"TimeOfBodyGyroJerk-mean-Z" "WALKING_DOWNSTAIRS" 12 -0.66459948788172
"TimeOfBodyGyroJerk-mean-Z" "SITTING" 12 -0.585957269414925
"TimeOfBodyGyroJerk-mean-Z" "SITTING" 13 -0.58121540318471
"TimeOfBodyGyroJerk-mean-Z" "SITTING" 18 -0.951887812
"TimeOfBodyGyroJerk-mean-Z" "STANDING" 18 -0.693434577904192
"TimeOfBodyGyroJerk-mean-Z" "STANDING" 20 -0.581261642571717
"TimeOfBodyGyroJerk-mean-Z" "LAYING" 20 -0.435122258175641
"TimeOfBodyGyroJerk-mean-Z" "LAYING" 24 -0.682447212750656
"TimeOfBodyGyroJerk-std-X" "WALKING" 2 -0.857154943344371
"TimeOfBodyGyroJerk-std-X" "WALKING" 4 -0.918105486597938
"TimeOfBodyGyroJerk-std-X" "WALKING_UPSTAIRS" 4 -0.856571275691057
"TimeOfBodyGyroJerk-std-X" "WALKING_UPSTAIRS" 9 -0.826695135451389
"TimeOfBodyGyroJerk-std-X" "WALKING_UPSTAIRS" 10 -0.994726777833333
"TimeOfBodyGyroJerk-std-X" "WALKING_DOWNSTAIRS" 10 -0.724173615183761
"TimeOfBodyGyroJerk-std-X" "WALKING_DOWNSTAIRS" 12 -0.888708898956989
"TimeOfBodyGyroJerk-std-X" "SITTING" 12 -0.849005705746269
"TimeOfBodyGyroJerk-std-X" "SITTING" 13 -0.826462553183486
"TimeOfBodyGyroJerk-std-X" "SITTING" 18 -0.997815735666667
"TimeOfBodyGyroJerk-std-X" "STANDING" 18 -0.908578125329341
"TimeOfBodyGyroJerk-std-X" "STANDING" 20 -0.804892898888889
"TimeOfBodyGyroJerk-std-X" "LAYING" 20 -0.677715392576923
"TimeOfBodyGyroJerk-std-X" "LAYING" 24 -0.897949128687664
"TimeOfBodyGyroJerk-std-Y" "WALKING" 2 -0.679129394398013
"TimeOfBodyGyroJerk-std-Y" "WALKING" 4 -0.741616879201031
"TimeOfBodyGyroJerk-std-Y" "WALKING_UPSTAIRS" 4 -0.626408595235772
"TimeOfBodyGyroJerk-std-Y" "WALKING_UPSTAIRS" 9 -0.642010448756944
"TimeOfBodyGyroJerk-std-Y" "WALKING_UPSTAIRS" 10 -0.949463730666667
"TimeOfBodyGyroJerk-std-Y" "WALKING_DOWNSTAIRS" 10 -0.515034819023077
"TimeOfBodyGyroJerk-std-Y" "WALKING_DOWNSTAIRS" 12 -0.710251664784946
"TimeOfBodyGyroJerk-std-Y" "SITTING" 12 -0.621069003216418
"TimeOfBodyGyroJerk-std-Y" "SITTING" 13 -0.633658745412538
"TimeOfBodyGyroJerk-std-Y" "SITTING" 18 -0.942012675
"TimeOfBodyGyroJerk-std-Y" "STANDING" 18 -0.759439918952395
"TimeOfBodyGyroJerk-std-Y" "STANDING" 20 -0.627123931542424
"TimeOfBodyGyroJerk-std-Y" "LAYING" 20 -0.518385004726282
"TimeOfBodyGyroJerk-std-Y" "LAYING" 24 -0.73234836788189
"TimeOfBodyGyroJerk-std-Z" "WALKING" 2 0.28900576873001
"TimeOfBodyGyroJerk-std-Z" "WALKING" 4 0.460478578000515
"TimeOfBodyGyroJerk-std-Z" "WALKING_UPSTAIRS" 4 0.546334642195122
"TimeOfBodyGyroJerk-std-Z" "WALKING_UPSTAIRS" 9 0.396390028728472
"TimeOfBodyGyroJerk-std-Z" "WALKING_UPSTAIRS" 10 -0.113619232915167
"TimeOfBodyGyroJerk-std-Z" "WALKING_DOWNSTAIRS" 10 0.189834502450855
"TimeOfBodyGyroJerk-std-Z" "WALKING_DOWNSTAIRS" 12 0.412521152249462
"TimeOfBodyGyroJerk-std-Z" "SITTING" 12 0.421442278638806
"TimeOfBodyGyroJerk-std-Z" "SITTING" 13 0.253992993820398
"TimeOfBodyGyroJerk-std-Z" "SITTING" 18 0.0994186291333333
"TimeOfBodyGyroJerk-std-Z" "STANDING" 18 0.287302017033862
"TimeOfBodyGyroJerk-std-Z" "STANDING" 20 0.201001395782323
"TimeOfBodyGyroJerk-std-Z" "LAYING" 20 -0.00781788565064102
"TimeOfBodyGyroJerk-std-Z" "LAYING" 24 0.343151669551234
"TimeOfBodyAccMag-mean" "WALKING" 2 -0.0949577936180265
"TimeOfBodyAccMag-mean" "WALKING" 4 -0.117876125071134
"TimeOfBodyAccMag-mean" "WALKING_UPSTAIRS" 4 -0.17948341757561
"TimeOfBodyAccMag-mean" "WALKING_UPSTAIRS" 9 0.0380598418390625
"TimeOfBodyAccMag-mean" "WALKING_UPSTAIRS" 10 0.11066755287
"TimeOfBodyAccMag-mean" "WALKING_DOWNSTAIRS" 10 -0.0432826711248632
"TimeOfBodyAccMag-mean" "WALKING_DOWNSTAIRS" 12 -0.0363491293274194
"TimeOfBodyAccMag-mean" "SITTING" 12 -0.106246442252985
"TimeOfBodyAccMag-mean" "SITTING" 13 -0.0322968457125382
"TimeOfBodyAccMag-mean" "SITTING" 18 0.115880795133333
"TimeOfBodyAccMag-mean" "STANDING" 18 0.0315646653883234
"TimeOfBodyAccMag-mean" "STANDING" 20 -0.0254468328308081
"TimeOfBodyAccMag-mean" "LAYING" 20 0.0351379244166346
"TimeOfBodyAccMag-mean" "LAYING" 24 -0.0173852402417323
"TimeOfBodyAccMag-std" "WALKING" 2 -0.909318096490066
"TimeOfBodyAccMag-std" "WALKING" 4 -0.938810054020619
"TimeOfBodyAccMag-std" "WALKING_UPSTAIRS" 4 -0.910873276585366
"TimeOfBodyAccMag-std" "WALKING_UPSTAIRS" 9 -0.904607356597222
"TimeOfBodyAccMag-std" "WALKING_UPSTAIRS" 10 -0.9872551245
"TimeOfBodyAccMag-std" "WALKING_DOWNSTAIRS" 10 -0.866103014273504
"TimeOfBodyAccMag-std" "WALKING_DOWNSTAIRS" 12 -0.927697366935484
"TimeOfBodyAccMag-std" "SITTING" 12 -0.943771342537313
"TimeOfBodyAccMag-std" "SITTING" 13 -0.901895906779816
"TimeOfBodyAccMag-std" "SITTING" 18 -0.987865405333333
"TimeOfBodyAccMag-std" "STANDING" 18 -0.937051420299401
"TimeOfBodyAccMag-std" "STANDING" 20 -0.910071069545454
"TimeOfBodyAccMag-std" "LAYING" 20 -0.923371454871795
"TimeOfBodyAccMag-std" "LAYING" 24 -0.918008116246719
"TimeOfGravityAccMag-mean" "WALKING" 2 -0.758598588350993
"TimeOfGravityAccMag-mean" "WALKING" 4 -0.765547055448454
"TimeOfGravityAccMag-mean" "WALKING_UPSTAIRS" 4 -0.770784157333333
"TimeOfGravityAccMag-mean" "WALKING_UPSTAIRS" 9 -0.716397847965278
"TimeOfGravityAccMag-mean" "WALKING_UPSTAIRS" 10 -0.63333333375
"TimeOfGravityAccMag-mean" "WALKING_DOWNSTAIRS" 10 -0.724014335363248
"TimeOfGravityAccMag-mean" "WALKING_DOWNSTAIRS" 12 -0.71696149733871
"TimeOfGravityAccMag-mean" "SITTING" 12 -0.703418390149254
"TimeOfGravityAccMag-mean" "SITTING" 13 -0.799151621073395
"TimeOfGravityAccMag-mean" "SITTING" 18 -0.716129031666667
"TimeOfGravityAccMag-mean" "STANDING" 18 -0.735561134305389
"TimeOfGravityAccMag-mean" "STANDING" 20 -0.741283804393939
"TimeOfGravityAccMag-mean" "LAYING" 20 -0.760959469461538
"TimeOfGravityAccMag-mean" "LAYING" 24 -0.748370162181102
"TimeOfGravityAccMag-std" "WALKING" 2 -0.824503310298013
"TimeOfGravityAccMag-std" "WALKING" 4 -0.797938143690722
"TimeOfGravityAccMag-std" "WALKING_UPSTAIRS" 4 -0.711653115666667
"TimeOfGravityAccMag-std" "WALKING_UPSTAIRS" 9 -0.7981481475
"TimeOfGravityAccMag-std" "WALKING_UPSTAIRS" 10 -0.783333333333333
"TimeOfGravityAccMag-std" "WALKING_DOWNSTAIRS" 10 -0.755840454572649
"TimeOfGravityAccMag-std" "WALKING_DOWNSTAIRS" 12 -0.868458780268817
"TimeOfGravityAccMag-std" "SITTING" 12 -0.704975123365672
"TimeOfGravityAccMag-std" "SITTING" 13 -0.809582058440367
"TimeOfGravityAccMag-std" "SITTING" 18 -0.933333333333333
"TimeOfGravityAccMag-std" "STANDING" 18 -0.801796406517964
"TimeOfGravityAccMag-std" "STANDING" 20 -0.792929292070707
"TimeOfGravityAccMag-std" "LAYING" 20 -0.770940170070513
"TimeOfGravityAccMag-std" "LAYING" 24 -0.834995625173228
"TimeOfBodyAccJerkMag-mean" "WALKING" 2 -0.590158146904636
"TimeOfBodyAccJerkMag-mean" "WALKING" 4 -0.244944810571649
"TimeOfBodyAccJerkMag-mean" "WALKING_UPSTAIRS" 4 -0.498794633758537
"TimeOfBodyAccJerkMag-mean" "WALKING_UPSTAIRS" 9 -0.440169397652083
"TimeOfBodyAccJerkMag-mean" "WALKING_UPSTAIRS" 10 -0.652726043733333
"TimeOfBodyAccJerkMag-mean" "WALKING_DOWNSTAIRS" 10 -0.519333590786325
"TimeOfBodyAccJerkMag-mean" "WALKING_DOWNSTAIRS" 12 -0.518671625137634
"TimeOfBodyAccJerkMag-mean" "SITTING" 12 -0.479653163372388
"TimeOfBodyAccJerkMag-mean" "SITTING" 13 -0.431636574807339
"TimeOfBodyAccJerkMag-mean" "SITTING" 18 -0.0710981626266667
"TimeOfBodyAccJerkMag-mean" "STANDING" 18 -0.439564779577844
"TimeOfBodyAccJerkMag-mean" "STANDING" 20 -0.607768305418182
"TimeOfBodyAccJerkMag-mean" "LAYING" 20 -0.520664244204487
"TimeOfBodyAccJerkMag-mean" "LAYING" 24 -0.538761672633333
"TimeOfBodyAccJerkMag-std" "WALKING" 2 -0.849941351192053
"TimeOfBodyAccJerkMag-std" "WALKING" 4 -0.877455855515464
"TimeOfBodyAccJerkMag-std" "WALKING_UPSTAIRS" 4 -0.74608714903252
"TimeOfBodyAccJerkMag-std" "WALKING_UPSTAIRS" 9 -0.817079995850694
"TimeOfBodyAccJerkMag-std" "WALKING_UPSTAIRS" 10 -0.998522146
"TimeOfBodyAccJerkMag-std" "WALKING_DOWNSTAIRS" 10 -0.709890264846581
"TimeOfBodyAccJerkMag-std" "WALKING_DOWNSTAIRS" 12 -0.857134557526882
"TimeOfBodyAccJerkMag-std" "SITTING" 12 -0.782805319507463
"TimeOfBodyAccJerkMag-std" "SITTING" 13 -0.855986215657492
"TimeOfBodyAccJerkMag-std" "SITTING" 18 -0.999933719666667
"TimeOfBodyAccJerkMag-std" "STANDING" 18 -0.886271310718563
"TimeOfBodyAccJerkMag-std" "STANDING" 20 -0.844732771969697
"TimeOfBodyAccJerkMag-std" "LAYING" 20 -0.780568430240385
"TimeOfBodyAccJerkMag-std" "LAYING" 24 -0.863781617690289
"TimeOfBodyGyroMag-mean" "WALKING" 2 -0.942391346821192
"TimeOfBodyGyroMag-mean" "WALKING" 4 -0.967362886340206
"TimeOfBodyGyroMag-mean" "WALKING_UPSTAIRS" 4 -0.931007814723577
"TimeOfBodyGyroMag-mean" "WALKING_UPSTAIRS" 9 -0.944605824305556
"TimeOfBodyGyroMag-mean" "WALKING_UPSTAIRS" 10 -0.998356272166667
"TimeOfBodyGyroMag-mean" "WALKING_DOWNSTAIRS" 10 -0.910886604145299
"TimeOfBodyGyroMag-mean" "WALKING_DOWNSTAIRS" 12 -0.955315718010753
"TimeOfBodyGyroMag-mean" "SITTING" 12 -0.928338534529851
"TimeOfBodyGyroMag-mean" "SITTING" 13 -0.964843297308869
"TimeOfBodyGyroMag-mean" "SITTING" 18 -0.999898096333333
"TimeOfBodyGyroMag-mean" "STANDING" 18 -0.974046151317365
"TimeOfBodyGyroMag-mean" "STANDING" 20 -0.950036621161616
"TimeOfBodyGyroMag-mean" "LAYING" 20 -0.953648818782051
"TimeOfBodyGyroMag-mean" "LAYING" 24 -0.974505338818898
"TimeOfBodyGyroMag-std" "WALKING" 2 -0.842983792119205
"TimeOfBodyGyroMag-std" "WALKING" 4 -0.884630688195876
"TimeOfBodyGyroMag-std" "WALKING_UPSTAIRS" 4 -0.771515245495935
"TimeOfBodyGyroMag-std" "WALKING_UPSTAIRS" 9 -0.796876171435764
"TimeOfBodyGyroMag-std" "WALKING_UPSTAIRS" 10 -0.998621179333333
"TimeOfBodyGyroMag-std" "WALKING_DOWNSTAIRS" 10 -0.711458384405983
"TimeOfBodyGyroMag-std" "WALKING_DOWNSTAIRS" 12 -0.853520622795699
"TimeOfBodyGyroMag-std" "SITTING" 12 -0.766598539171642
"TimeOfBodyGyroMag-std" "SITTING" 13 -0.853173811620795
"TimeOfBodyGyroMag-std" "SITTING" 18 -0.999896315666667
"TimeOfBodyGyroMag-std" "STANDING" 18 -0.890328471646707
"TimeOfBodyGyroMag-std" "STANDING" 20 -0.846794678585859
"TimeOfBodyGyroMag-std" "LAYING" 20 -0.780603502692308
"TimeOfBodyGyroMag-std" "LAYING" 24 -0.88066460519685
"TimeOfBodyGyroJerkMag-mean" "WALKING" 2 -0.717448009903974
"TimeOfBodyGyroJerkMag-mean" "WALKING" 4 -0.884903862319588
"TimeOfBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 4 -0.777654724780488
"TimeOfBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 9 -0.927601669583333
"TimeOfBodyGyroJerkMag-mean" "WALKING_UPSTAIRS" 10 -0.9964695715
"TimeOfBodyGyroJerkMag-mean" "WALKING_DOWNSTAIRS" 10 -0.728523094474359
"TimeOfBodyGyroJerkMag-mean" "WALKING_DOWNSTAIRS" 12 -0.861395787150538
"TimeOfBodyGyroJerkMag-mean" "SITTING" 12 -0.684177868552239
"TimeOfBodyGyroJerkMag-mean" "SITTING" 13 -0.821839085018349
"TimeOfBodyGyroJerkMag-mean" "SITTING" 18 -0.999381764
"TimeOfBodyGyroJerkMag-mean" "STANDING" 18 -0.915766775568862
"TimeOfBodyGyroJerkMag-mean" "STANDING" 20 -0.837775299171717
"TimeOfBodyGyroJerkMag-mean" "LAYING" 20 -0.665684104510256
"TimeOfBodyGyroJerkMag-mean" "LAYING" 24 -0.89772126496063
"TimeOfBodyGyroJerkMag-std" "WALKING" 2 -0.813852098440397
"TimeOfBodyGyroJerkMag-std" "WALKING" 4 -0.93226579443299
"TimeOfBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 4 -0.801620273325203
"TimeOfBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 9 -0.919479486319444
"TimeOfBodyGyroJerkMag-std" "WALKING_UPSTAIRS" 10 -0.995571518333333
"TimeOfBodyGyroJerkMag-std" "WALKING_DOWNSTAIRS" 10 -0.779578987991026
"TimeOfBodyGyroJerkMag-std" "WALKING_DOWNSTAIRS" 12 -0.910700086182796
"TimeOfBodyGyroJerkMag-std" "SITTING" 12 -0.825945834402985
"TimeOfBodyGyroJerkMag-std" "SITTING" 13 -0.893950127828746
"TimeOfBodyGyroJerkMag-std" "SITTING" 18 -0.998710708
"TimeOfBodyGyroJerkMag-std" "STANDING" 18 -0.941398629071856
"TimeOfBodyGyroJerkMag-std" "STANDING" 20 -0.865429363416864
"TimeOfBodyGyroJerkMag-std" "LAYING" 20 -0.778379302141026
"TimeOfBodyGyroJerkMag-std" "LAYING" 24 -0.932090829186352
"FourierTransformedBodyAcc-mean-X" "WALKING" 2 -0.955570717152318
"FourierTransformedBodyAcc-mean-X" "WALKING" 4 -0.983774112319588
"FourierTransformedBodyAcc-mean-X" "WALKING_UPSTAIRS" 4 -0.972132595121951
"FourierTransformedBodyAcc-mean-X" "WALKING_UPSTAIRS" 9 -0.946167623333333
"FourierTransformedBodyAcc-mean-X" "WALKING_UPSTAIRS" 10 -0.998774155333333
"FourierTransformedBodyAcc-mean-X" "WALKING_DOWNSTAIRS" 10 -0.939019438564103
"FourierTransformedBodyAcc-mean-X" "WALKING_DOWNSTAIRS" 12 -0.974803255752688
"FourierTransformedBodyAcc-mean-X" "SITTING" 12 -0.988027244253731
"FourierTransformedBodyAcc-mean-X" "SITTING" 13 -0.948225585599388
"FourierTransformedBodyAcc-mean-X" "SITTING" 18 -0.999556666666667
"FourierTransformedBodyAcc-mean-X" "STANDING" 18 -0.977963426017964
"FourierTransformedBodyAcc-mean-X" "STANDING" 20 -0.94658288510101
"FourierTransformedBodyAcc-mean-X" "LAYING" 20 -0.962400986089744
"FourierTransformedBodyAcc-mean-X" "LAYING" 24 -0.966411843228347
"FourierTransformedBodyAcc-mean-Y" "WALKING" 2 -0.843070452980132
"FourierTransformedBodyAcc-mean-Y" "WALKING" 4 -0.93821947943299
"FourierTransformedBodyAcc-mean-Y" "WALKING_UPSTAIRS" 4 -0.90824771699187
"FourierTransformedBodyAcc-mean-Y" "WALKING_UPSTAIRS" 9 -0.783380693048611
"FourierTransformedBodyAcc-mean-Y" "WALKING_UPSTAIRS" 10 -0.9983066525
"FourierTransformedBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 10 -0.82707254525641
"FourierTransformedBodyAcc-mean-Y" "WALKING_DOWNSTAIRS" 12 -0.913716346774194
"FourierTransformedBodyAcc-mean-Y" "SITTING" 12 -0.941175748507463
"FourierTransformedBodyAcc-mean-Y" "SITTING" 13 -0.851601964067278
"FourierTransformedBodyAcc-mean-Y" "SITTING" 18 -0.996995018666667
"FourierTransformedBodyAcc-mean-Y" "STANDING" 18 -0.901073961556886
"FourierTransformedBodyAcc-mean-Y" "STANDING" 20 -0.863337775151515
"FourierTransformedBodyAcc-mean-Y" "LAYING" 20 -0.88825263051282
"FourierTransformedBodyAcc-mean-Y" "LAYING" 24 -0.88432432328084
"FourierTransformedBodyAcc-mean-Z" "WALKING" 2 0.0481081102748344
"FourierTransformedBodyAcc-mean-Z" "WALKING" 4 0.0123147491695876
"FourierTransformedBodyAcc-mean-Z" "WALKING_UPSTAIRS" 4 -0.0378989581369919
"FourierTransformedBodyAcc-mean-Z" "WALKING_UPSTAIRS" 9 -0.118820987321354
"FourierTransformedBodyAcc-mean-Z" "WALKING_UPSTAIRS" 10 0.260984242733333
"FourierTransformedBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 10 0.0895298110873718
"FourierTransformedBodyAcc-mean-Z" "WALKING_DOWNSTAIRS" 12 0.0120831061591936
"FourierTransformedBodyAcc-mean-Z" "SITTING" 12 0.00253413092835821
"FourierTransformedBodyAcc-mean-Z" "SITTING" 13 -0.0150147978674924
"FourierTransformedBodyAcc-mean-Z" "SITTING" 18 0.121683420646667
"FourierTransformedBodyAcc-mean-Z" "STANDING" 18 -0.00690583590931138
"FourierTransformedBodyAcc-mean-Z" "STANDING" 20 -0.00694797214176768
"FourierTransformedBodyAcc-mean-Z" "LAYING" 20 -0.037596265555641
"FourierTransformedBodyAcc-mean-Z" "LAYING" 24 -0.0334577985023622
"FourierTransformedBodyAcc-std-X" "WALKING" 2 -0.942066543278146
"FourierTransformedBodyAcc-std-X" "WALKING" 4 -0.983073621082474
"FourierTransformedBodyAcc-std-X" "WALKING_UPSTAIRS" 4 -0.977892676666667
"FourierTransformedBodyAcc-std-X" "WALKING_UPSTAIRS" 9 -0.949459979479167
"FourierTransformedBodyAcc-std-X" "WALKING_UPSTAIRS" 10 -0.9995882755
"FourierTransformedBodyAcc-std-X" "WALKING_DOWNSTAIRS" 10 -0.919490605470085
"FourierTransformedBodyAcc-std-X" "WALKING_DOWNSTAIRS" 12 -0.946004550107527
"FourierTransformedBodyAcc-std-X" "SITTING" 12 -0.96299756119403
"FourierTransformedBodyAcc-std-X" "SITTING" 13 -0.915879306727829
"FourierTransformedBodyAcc-std-X" "SITTING" 18 -0.999817774333333
"FourierTransformedBodyAcc-std-X" "STANDING" 18 -0.973328503592814
"FourierTransformedBodyAcc-std-X" "STANDING" 20 -0.943611061010101
"FourierTransformedBodyAcc-std-X" "LAYING" 20 -0.939031057820513
"FourierTransformedBodyAcc-std-X" "LAYING" 24 -0.928814321154856
"FourierTransformedBodyAcc-std-Y" "WALKING" 2 -0.950266487582781
"FourierTransformedBodyAcc-std-Y" "WALKING" 4 -0.985773232989691
"FourierTransformedBodyAcc-std-Y" "WALKING_UPSTAIRS" 4 -0.975005777723577
"FourierTransformedBodyAcc-std-Y" "WALKING_UPSTAIRS" 9 -0.94835600625
"FourierTransformedBodyAcc-std-Y" "WALKING_UPSTAIRS" 10 -0.9994258565
"FourierTransformedBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 10 -0.924083597051282
"FourierTransformedBodyAcc-std-Y" "WALKING_DOWNSTAIRS" 12 -0.966241515107527
"FourierTransformedBodyAcc-std-Y" "SITTING" 12 -0.977307598582089
"FourierTransformedBodyAcc-std-Y" "SITTING" 13 -0.956671549449541
"FourierTransformedBodyAcc-std-Y" "SITTING" 18 -0.999694695666667
"FourierTransformedBodyAcc-std-Y" "STANDING" 18 -0.981666104550898
"FourierTransformedBodyAcc-std-Y" "STANDING" 20 -0.95090079479798
"FourierTransformedBodyAcc-std-Y" "LAYING" 20 -0.960077959358974
"FourierTransformedBodyAcc-std-Y" "LAYING" 24 -0.963734975800525
"FourierTransformedBodyAcc-std-Z" "WALKING" 2 -0.941789252119205
"FourierTransformedBodyAcc-std-Z" "WALKING" 4 -0.979968890773196
"FourierTransformedBodyAcc-std-Z" "WALKING_UPSTAIRS" 4 -0.970573310569106
"FourierTransformedBodyAcc-std-Z" "WALKING_UPSTAIRS" 9 -0.934139075694444
"FourierTransformedBodyAcc-std-Z" "WALKING_UPSTAIRS" 10 -0.999003093833333
"FourierTransformedBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 10 -0.917978341239316
"FourierTransformedBodyAcc-std-Z" "WALKING_DOWNSTAIRS" 12 -0.961720493010753
"FourierTransformedBodyAcc-std-Z" "SITTING" 12 -0.977744985895523
"FourierTransformedBodyAcc-std-Z" "SITTING" 13 -0.93469377795107
"FourierTransformedBodyAcc-std-Z" "SITTING" 18 -0.999509269333333
"FourierTransformedBodyAcc-std-Z" "STANDING" 18 -0.974873490299401
"FourierTransformedBodyAcc-std-Z" "STANDING" 20 -0.94032010530303
"FourierTransformedBodyAcc-std-Z" "LAYING" 20 -0.951809797884615
"FourierTransformedBodyAcc-std-Z" "LAYING" 24 -0.954182569632546
"FourierTransformedBodyAcc-meanFreq-X" "WALKING" 2 -0.930022096490066
"FourierTransformedBodyAcc-meanFreq-X" "WALKING" 4 -0.97818943685567
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_UPSTAIRS" 4 -0.97095349504065
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_UPSTAIRS" 9 -0.921142383645833
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_UPSTAIRS" 10 -0.999501076333333
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_DOWNSTAIRS" 10 -0.913258952564103
"FourierTransformedBodyAcc-meanFreq-X" "WALKING_DOWNSTAIRS" 12 -0.943594795053763
"FourierTransformedBodyAcc-meanFreq-X" "SITTING" 12 -0.96352954022388
"FourierTransformedBodyAcc-meanFreq-X" "SITTING" 13 -0.916392879449541
"FourierTransformedBodyAcc-meanFreq-X" "SITTING" 18 -0.999761680333333
"FourierTransformedBodyAcc-meanFreq-X" "STANDING" 18 -0.970034125179641
"FourierTransformedBodyAcc-meanFreq-X" "STANDING" 20 -0.925582281161616
"FourierTransformedBodyAcc-meanFreq-X" "LAYING" 20 -0.928925867884616
"FourierTransformedBodyAcc-meanFreq-X" "LAYING" 24 -0.921585629422572
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING" 2 -0.508730279768079
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING" 4 -0.695372832381443
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_UPSTAIRS" 4 -0.519232459428455
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_UPSTAIRS" 9 -0.623690810436562
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_UPSTAIRS" 10 -0.9732710575
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_DOWNSTAIRS" 10 -0.390697049146752
"FourierTransformedBodyAcc-meanFreq-Y" "WALKING_DOWNSTAIRS" 12 -0.631872766281183
"FourierTransformedBodyAcc-meanFreq-Y" "SITTING" 12 -0.465672754568657
"FourierTransformedBodyAcc-meanFreq-Y" "SITTING" 13 -0.634585026675841
"FourierTransformedBodyAcc-meanFreq-Y" "SITTING" 18 -0.988240173
"FourierTransformedBodyAcc-meanFreq-Y" "STANDING" 18 -0.716504191227545
"FourierTransformedBodyAcc-meanFreq-Y" "STANDING" 20 -0.659340523327778
"FourierTransformedBodyAcc-meanFreq-Y" "LAYING" 20 -0.627723529207692
"FourierTransformedBodyAcc-meanFreq-Y" "LAYING" 24 -0.737482382931759
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING" 2 -0.614522749110265
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING" 4 -0.755328927835052
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_UPSTAIRS" 4 -0.588505700095122
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_UPSTAIRS" 9 -0.775468226979167
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_UPSTAIRS" 10 -0.975069248666667
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_DOWNSTAIRS" 10 -0.575876329354274
"FourierTransformedBodyAcc-meanFreq-Z" "WALKING_DOWNSTAIRS" 12 -0.763280794784946
"FourierTransformedBodyAcc-meanFreq-Z" "SITTING" 12 -0.577406334850746
"FourierTransformedBodyAcc-meanFreq-Z" "SITTING" 13 -0.705516348015291
"FourierTransformedBodyAcc-meanFreq-Z" "SITTING" 18 -0.977893214
"FourierTransformedBodyAcc-meanFreq-Z" "STANDING" 18 -0.791230567964072
"FourierTransformedBodyAcc-meanFreq-Z" "STANDING" 20 -0.734060568899495
"FourierTransformedBodyAcc-meanFreq-Z" "LAYING" 20 -0.60104976991218
"FourierTransformedBodyAcc-meanFreq-Z" "LAYING" 24 -0.778581320682415
"FourierTransformedBodyAccJerk-mean-X" "WALKING" 2 -0.801394339933775
"FourierTransformedBodyAccJerk-mean-X" "WALKING" 4 -0.916105200618557
"FourierTransformedBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 4 -0.801886760878049
"FourierTransformedBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 9 -0.929450510243055
"FourierTransformedBodyAccJerk-mean-X" "WALKING_UPSTAIRS" 10 -0.998645037666667
"FourierTransformedBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 10 -0.783106291717949
"FourierTransformedBodyAccJerk-mean-X" "WALKING_DOWNSTAIRS" 12 -0.911465155053763
"FourierTransformedBodyAccJerk-mean-X" "SITTING" 12 -0.81605586619403
"FourierTransformedBodyAccJerk-mean-X" "SITTING" 13 -0.914855772079511
"FourierTransformedBodyAccJerk-mean-X" "SITTING" 18 -0.999324642
"FourierTransformedBodyAccJerk-mean-X" "STANDING" 18 -0.946640390479042
"FourierTransformedBodyAccJerk-mean-X" "STANDING" 20 -0.912950698131313
"FourierTransformedBodyAccJerk-mean-X" "LAYING" 20 -0.839282140685897
"FourierTransformedBodyAccJerk-mean-X" "LAYING" 24 -0.950225223700787
